Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande,LarguraProd,AlturaProd,ProfundidadeProd,CodVideo,ProdMPN,TitleProd,URLProd,VendaConjunta,MetaDescriptionProd,IDsFiltroItem
"A","Biscoitos e Torradas",5884798,"4011","Chips de Coco Orgânico com Açúcar de Coco",0.1,"","O Chips de Coco Orgânico com Açúcar de Coco Copra é um produto vegano, sem adição de conservantes ou corantes. É saudável, nutritivo e delicioso.","",False,1,0,True,0,0,3.9,0,0,0,,,False,False,"4011_pq.jpg","4011_md.jpg","4011_gr.jpg","128479,124992,124472,124473,124608","81080","","Copra","20g","","",0,,33,"",,,0,,"","",0,0,,True,False,0,0,0,"","","Chips de Coco Orgânico com Açúcar de Coco","chips-de-coco-organico-com-acucar-de-coco","","O Chips de Coco Orgânico com Açúcar de Coco Copra é um produto vegano, sem adição de conservantes ou corantes. É saudável, nutritivo e delicioso.",""
"A","Biscoitos e Torradas",5032278,"2852","Cookies Café com Gotas de Chocolate sem Glúten",0.16,"","Ingredientes: Farinha de Arroz, açúcar mascavo, gordura de palma, gotas de chocolate ( açúcar, gordura vegetal hidrogenada, cacau em pó, emulsificante monodiglicerídeos de ácidos graxos e lecitina de soja, aromatizante natural), fécula de batata, fécula de mandioca, clara de ovo em pó, fermento químico, sal e bicarbonato de amônio. Contém emulsificantes lecitina de soja (INS 322) e hidroxipropil metilcelulose (INS 464) e aroma natural de café. NÃO CONTÉM GLÚTEN.","",True,0,0,True,0,0,0,0,0,0,,,False,False,"2852_pq.jpg","2852_md.jpg","2852_gr.jpg","124472,124473","81089","","Sabor Vital","100g","","",0,,33,"Biscoitos e Torradas",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","cookies-cafe-com-gotas-de-chocolate-sem-gluten","","",""
"A","Biscoitos e Torradas",5032277,"2853","Cookies Kids sem glúten",0.16,"","Ingredientes: Farinha de arroz, açúcar mascavo, gordura de palma, pastilha de chocolate confeitada (açúcar, massa de cacau, leite em pó integral, gordura vegetal, manteiga de cacau, emulsificantes lecitina de soja e ésteres de ácido recinoléico interesterificado com poliglicerol, espessante goma arábica, sal, dióxido de titânio, glaceantes goma laca e cera de carnaúba, aromatizante, corantes artificiais tartrazina, amarelo crepúsculo, azul brilhante, vermelho 40 e eritrosina), fécula de batata, chocolate em pó, fécula de mandioca, clara de ovo em pó, fermento químico, sal e bicarbonato de amônio. Contém emulsificantes lecitina de soja (INS 322) e hidroxipropil metilcelulose (INS 464) e aroma artificial de chocolate. NÃO CONTÉM GLÚTEN.","",True,0,0,True,0,0,0,0,0,0,,,False,False,"2853_pq.jpg","2853_md.jpg","2853_gr.jpg","124472,124473","81089","","Sabor Vital","100g","","",0,,33,"Biscoitos e Torradas",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","cookies-kids-sem-gluten","","",""
"A","Biscoitos e Torradas",5611653,"3744","Fior di Sole, Biscoito Doce Fino",0.2,"","Fior di Sole Schar, Biscoito Doce Fino sem glúten e sem lactose","",False,3,0,True,0,0,10.9,0,0,0,,,False,False,"3744.jpg","3744.jpg","3744.jpg","124472,124473,125319","81084","","Schar","100g","","",0,,33,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","Fior di Sole, Biscoito Doce Fino Schar","fior-di-sole--biscoito-doce-fino-100g-schar","","Comprar Fior di Sole Schar, Biscoito Doce Fino sem glúten e sem lactose. Encontre aqui Biscoitos e Snacks saudáveis e naturais.",""
"A","Biscoitos e Torradas",5409717,"1891","Lascas de Coco",0.06,"As Lascas de Coco, Coco Nobre são um excelente lanche para aquela hora que temos vontade de comer um doce. Possuem baixa quantidade calórica, apenas 102Kcal na porção de 50g e o sabor de um coco natur","As Lascas de Coco, Coco Nobre são um excelente lanche para aquela hora que temos vontade de comer um doce. Possuem baixa quantidade calórica, apenas 102Kcal na porção de 50g e o sabor de um coco natural.

Benefícios das Lascas de Coco, Coco Nobre:
- Sem Glúten
- Sem Leite
-  100% Natural
- Baixa quantidade de açúcar

Ingrediente: Coco e açúcar cristal. NÃO CONTÉN GLÚTEN.","",True,0,0,True,0,0,0,0,0,0,,,False,False,"1891_pq.jpg","1891_md.jpg","1891_gr.jpg","124472,124473,124608,124992,125319,128479","84462","","Coco Nobre","50g","","",0,,33,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","Comprar Lascas de Coco Coco Nobre","comprar-lascas-de-coco-coco-nobre","","As Lascas de Coco, Coco Nobre são produzidas com coco Natural e levemente adoçadas, conferindo um produto saudável e saboroso. Peça pela tele-entrega",""
"A","Biscoitos e Torradas",5253149,"3399","Mandioquinha Chips 45g",0.15,"","Ingredientes: Mandioquinha, gordura vegetal de palma e sal com teor reduzido de sódio.","",True,0,0,True,0,0,0,0,0,0,,,False,False,"3399_pq.jpg","3399_md.jpg","3399_gr.jpg","124472,124473,124608,124992,125132,128479","82959","","Fhom","45g","","",0,,33,"Biscoitos e Torradas",,,0,,"","",0,0,,True,False,0,0,0,"","","Comprar Mandioquinha Chips 45g Fhom Vegana","mandioquinha-chips-45g-fhom-vegana","","Comprar Chips de Mandioquinha Fhom na Grão Natural. Ideal para veganos, 100% Natural, produzido com Sal Light e sem colesterol.",""
"A","Biscoitos e Torradas",5253148,"3400","Mandioquinha Chips 65g",0.2,"","Ingredientes: Mandioquinha, gordura vegetal de palma e sal com teor reduzido de sódio.","",True,0,0,True,0,0,0,0,0,0,,,False,False,"3400_pq.jpg","3400_md.jpg","3400_gr.jpg","124472,124473,124608,124992,125132,128479","82959","","Fhom","65g","","",0,,33,"Biscoitos e Torradas",,,0,,"","",0,0,,True,False,0,0,0,"","","Comprar Mandioquinha Chips 65g Fhom","mandioquinha-chips-65g-fhom-vegana","","Comprar Chips de Mandioquinha Fhom na Grão Natural. Ideal para veganos, 100% Natural, produzido com Sal Light e sem colesterol.",""
"A","Biscoitos e Torradas",5133027,"3007","Mandioquinha e Batata Doce Chips",0.08,"O Snack de Mandioquinha e Batata-doce chips é para veganos, 100% Natural, produzido com Sal Light e sem colesterol.","O Snack de Mandioquinha e Batata-doce chips é para Veganos, 100% Natural, produzido com Sal Light e sem colesterol.

A Mandioquinha e  Batata doce chips Fhom é gostosa, crocante, fonte de fibras e possui 0% de gordura trans. Ideal para aquele lanche rápido.

Ingredientes:","",False,0,0,True,0,0,0,0,0,0,,,False,False,"3007_pq.jpg","3007_md.jpg","3007_gr.jpg","124473,124608,124992,125132,128223,128479","82959","","Fhom","45g","","",0,,33,"",,0,0,,"","",0,0,"",False,False,0,0,0,"","","Comprar Mandioquinha e Batata Doce Chips Fhom","mandioquinha-e-batata-doce-chips-vegana","","Comprar Mandioquinha e Batata-doce chips Fhom na Grão Natural feita para veganos, é 100% Natural, produzido com Sal Light e sem colesterol.",""
"A","Biscoitos e Torradas",5071416,"2371","Mini Biscoitos de Arroz Integral",0.3,"Mini Biscoitos de Arroz Integral Camil. Sem glúten e sem lactose, ideal para o café da manhã. Experimente com cream cheese e geleia de morango, com requeijão e presunto ou queijo branco e mel.","Ingredientes: Arroz integral, sal. Não Contém glúten.","",False,4,0,True,0,0,7.9,0,0,0,,,False,False,"2371_pq.jpg","2371_md.jpg","2371_gr.jpg","124472,124473,124608,124992,125132,125319","82098","","Camil","150g","","",0,,33,"Biscoitos e Torradas",,0,0,,"","",0,0,"",True,False,0,0,0,"","","Comprar Mini Biscoitos de Arroz Integral Camil","mini-biscoitos-de-arroz-integral-camil-150g","","Mini Biscoitos de Arroz Integral Camil. Sem glúten e sem lactose, ideal para o café da manhã. Comprar em Porto Alegre na Grão Natural",""
"A","Biscoitos e Torradas",5133026,"3008","Mix de Batatas Doces Chips",0.08,"","O Mix de Batatas Doces Chips Fhom é 100% Natural, produzido com sal light e sem colesterol. Produzido livre de ingredientes de origem animal o snack de Batatas Doces Chips Fhom é indicado para veganos. Além disso é fonte de fibras, possui 0% de gorduras trans, é gostosa e super crocante.

Ingredientes:","",False,0,0,True,0,0,0,0,0,0,,,False,False,"3008_pq.jpg","3008_md.jpg","3008_gr.jpg","124473,124608,125132,128223,128479","82959","","Fhom","45g","","",0,,33,"",,0,0,,"","",0,0,"",False,False,0,0,0,"","","Comprar Mix de Batatas Doces Chips Fhom","mix-de-batatas-doces-chips","","Comprar Mix de Batatas Doces Chips Fhom, sem leite, 100% Natural, produzido com sal light, sem colesterol e vegano na Grão Natural.",""
"A","Biscoitos e Torradas",5003028,"1773","Nocciolí, Mini Waffer, Avelã",0.1,"Pequenos wafers com um generoso recheio de avelã. São ideais para levar na bolsa e ter sempre à mão, para qualquer hora do dia. Assim como toda a linha Schär, não possui conservantes, corantes e aroma","Ingredientes: frutose, avelãs 17%, gordura vegetal não hidrogenada, cacau magro em pó, farinha de milho, leite desnatado em pó, fécula de batata, emulsi?cante: lecitina de soja, sal iodado, aroma, levedura: bicarbonato de amônio, espessante: goma guar, antioxidante: ácido ascórbico. Pode conter traços de ovos, gergelim, amendoins, amêndoas e outros tipos de nozes.","",True,0,0,True,0,0,0,0,0,0,,,False,False,"1773_pq.jpg","1773_md.jpg","1773_gr.jpg","124472,124992","81084","","Schar","63 g (3x 21 g)","","",0,,33,"Biscoitos e Torradas",,0,0,,"","mini waffer avelã schar, schar mini waffer avelã, mini waffer schar, waffer avelã schar, waffer sem glúten schar",0,0,"",True,False,0,0,0,"","","","noccioli-mini-waffer-avela","","",""
"A","Biscoitos e Torradas",5553932,"3832","Palitinhos Chocolate com Pimenta",0.2,"","<p>Os <strong>Palitinhos de Chocolate com Pimenta Domus</strong> são ideais para a hora do lanche quando temos vontade de comer algo saboroso e saudável.</p>
<p><strong>Ingredientes</strong>: Polvilho azedo, polvilho doce, óleo de girassol, cacau em pó, chocolate zero lactose, pimenta vermelha, água potável e açúcar.</p>
<h3>Onde Comprar Palitinhos de Chocolate com Pimenta Domus:</h3>
<p>Você encontra Palitinhos de Chocolate com Pimenta Domus nas lojas <strong>Grão Natural</strong> em <strong>Porto Alegre</strong>.</p>","",True,0,0,True,0,0,0,0,0,0,,,False,False,"3832_pq.jpg","3832_md.jpg","3832_gr.jpg","124472,124473,124992,125132,128479","85080","","Domus","100g","","",0,,33,"Biscoitos e Torradas",,,0,,"","",0,0,,True,False,0,0,0,"","","Palitinhos Chocolate com Pimenta 100g Domus","palitinhos-chocolate-com-pimenta-100g-domus","","",""
"A","Biscoitos e Torradas",5553931,"3831","Palitinhos Moranga com Gengibre",0.2,"","<p>Os <strong>Palitinhos Moranga com Gengibre Domus</strong> são ideais para a hora do lanche quando temos vontade de comer algo saboroso e saudável.</p>
<p><strong>Ingredientes</strong>: Polvilho azedo, polvilho doce, óleo de girassol, farinha de linhaça dourada, moranga, gengibre, água potável e sal.</p>
<h3>Onde Comprar Palitinhos Moranga com Gengibre Domus:</h3>
<p>Você encontra Palitinhos Moranga com Gengibre Domus nas lojas <strong>Grão Natural</strong> em <strong>Porto Alegre</strong>.</p>","",True,0,0,True,0,0,0,0,0,0,,,False,False,"3831_pq.jpg","3831_md.jpg","3831_gr.jpg","124472,124473,124608,124992,125132,128479","85080","","Domus","100g","","",0,,33,"Biscoitos e Torradas",,,0,,"","",0,0,,True,False,0,0,0,"","","Palitinhos Moranga com Gengibre 100g Domus","palitinhos-moranga-com-gengibre-100g-domus","","",""
"A","Biscoitos e Torradas",5518750,"2557","Palito integral com Chia 100g",0.2,"","Ingredientes: Farinha de trigo integral, água, semente de chia, óleo de milho, sal marinho e ovo. Sem Lactose contém Glúten.","",False,3,0,True,0,0,5.4,0,0,0,,,False,False,"2557_pq.jpg","2557_md.jpg","2557_gr.jpg","124473,124992,125132,125319,130242","84912","","Sabor de Céu","","100g","",0,,33,"Biscoitos e Torradas",,0,0,,"","",0,0,"",False,False,0,0,0,"","","Comprar Palito integral com Chia 100g","","","Palito integral com Chia 100g Sabor de Céu",""
"A","Biscoitos e Torradas",5518751,"502","Palito integral com Gergelim 100g",0.2,"","","",False,2,0,True,0,0,5.4,0,0,0,,,False,False,"502_pq.jpg","502_md.jpg","502_gr.jpg","124473,124992,125132,125319,130243","84912","","Sabor de Céu","","100g","",0,,33,"Biscoitos e Torradas",,0,0,,"","",0,0,"",False,False,0,0,0,"","","Comprar Palito integral com Gergelim 100g","","","Palito integral com Gergelim 100g Sabor de Céu",""
"A","Biscoitos e Torradas",5518753,"2804","Palito integral com Linhaça Dourada 100g",0.2,"","Ingredientes: Farinha de trigo integral, água, óleo de milho, semente de linhaça dourada, sal marinho e ovo. Contém Glúten Sem Lactose.","",False,0,0,True,0,0,5.4,0,0,0,,,False,False,"2804_pq.jpg","2804_md.jpg","2804_gr.jpg","124473,124992,125132,125319,130245","84912","","Sabor de Céu","","100g","",0,,33,"Biscoitos e Torradas",,0,0,,"","",0,0,"",False,False,0,0,0,"","","Comprar Palito integral com Linhaça Dourada 100g","","","Palito integral com Linhaça Dourada 100g Sabor de Céu",""
"A","Biscoitos e Torradas",5518754,"503","Palito integral com Linhaça Marrom 100g",0.2,"","Ingredientes: Farinha de trigo integral, água, óleo de milho, semente de linhaça, sal marinho e ovo. Contém Glúten Sem Lactose .","",False,0,0,True,0,0,0,0,0,0,,,False,False,"503_pq.jpg","503_md.jpg","503_gr.jpg","124473,124992,125132,125319,130246","84912","","Sabor de Céu","","100g","",0,,33,"Biscoitos e Torradas",,0,0,,"","",0,0,"",False,False,0,0,0,"","","Comprar Palito integral com Linhaça Marrom 100g","","","Palito integral com Linhaça Marrom 100g Sabor de Céu",""
"A","Biscoitos e Torradas",5518752,"504","Palito integral com Queijo 100g",0.2,"","","",False,1,0,True,0,0,5.4,0,0,0,,,False,False,"504_pq.jpg","504_md.jpg","504_gr.jpg","124992,125132,125319,130244","84912","","Sabor de Céu","","100g","",0,,33,"Biscoitos e Torradas",,0,0,,"","",0,0,"",False,False,0,0,0,"","","Comprar Palito integral com Queijo 100g","","","Palito integral com Queijo 100g Sabor de Céu",""
"A","Biscoitos e Torradas",5204513,"1408","Palitos Salgados Linhaça Dourada Leve Crock",0.25,"","","",False,0,0,True,0,0,0,0,0,0,,,False,False,"1408_pq.jpg","1408_md.jpg","1408_gr.jpg","","81090","","Sabor Alternativo","150g","","",0,,33,"",,0,0,,"","",0,0,"",False,False,0,0,0,"","","Comprar Palitos Salgados Linhaça Dourada","palitos-salgados-linhaca-dourada-leve-crock","","",""
"A","Biscoitos e Torradas",4921031,"1541","Pão de Mel Premium Sem Glúten",0.154,"O Pão de Mel é um biscoito fino e nobre. Combinando os melhores ingredientes, e mantendo os requintes das receitas tradicionais, obtivemos uma massa crocante e leve que combinada com uma cobertura de","Ingredientes: Chocolate de soja, farinha de arroz, fécula de batata, polvilho doce, açúcar mascavo, gordura de coco, ovo pasteurizado, mel, cravo, canela, amido de milho, pirofosfato ácido de sódio, bicarbonato de sódio e propionato de cálcio. NÃO CONTEM GLÚTEN","",True,0,0,True,0,0,13.9,0,0,0,,,False,False,"1541_pq.jpg","1541_md.jpg","1541_gr.jpg","","81085","","Seu Divino","","","",0,,40,"Biscoitos e Torradas",,0,0,,"","seu divino, pão de mel, pão de mel seu divino, sem glúten, sem lactose, pão de mel sem glúten",0,0,"",False,False,0,0,0,"","","","pao-de-mel-premium-sem-gluten","","",""
"A","Biscoitos e Torradas",6069409,"4483","Pipoca Caramelo e Flor de Sal 75g",0.2,"Feito com milho para pipoca não transgênico integral, açúcar mascavo, glicose de milho, açúcar cristal, óleo de girassol, flor de sal, cremor de tártaro, emulsificante lecitina de girassol.","<h3>PIPOCA CARAMELO &amp; FLOR-DE-SAL MAIS PURA</h3>
<p>Feito com milho para pipoca não transgênico integral, açúcar mascavo, glicose de milho, açúcar cristal, óleo de girassol, flor de sal, cremor de tártaro, emulsificante lecitina de girassol.</p>
<p>Ingredientes: Milho para pipoca não transgênico integral, açúcar mascavo, glicose de milho, açúcar cristal, óleo de girassol, flor de sal, cremor de tártaro, emulsificante lecitina de girassol.</p>
<p>Sem glúten, sem lactose, integral, sem gordura trans, sem conservantes, sem ingredientes de origem animal, não transgênico.</p>","",False,10,0,True,0,0,7.9,6.5,0,0,10/05/2018,10/05/2019,False,True,"4483_pq.jpg","4483_md.jpg","4483_gr.jpg","124472,124473,124992,128479","87279","","Mais Pura","75g","","",0,,33,"Mais Pura",,0,0,,"","",0,0,"",False,False,0,0,0,"","","Comprar Pipoca Gourmet Caramelo e Flor de Sal 75g Mais pura","comprar-pipoca-gourmet-caramelo-e-flor-de-sal-75g-mais-pura","","Comprar Pipoca Gourmet Caramelo e Flor de Sal 75g Mais pura",""
"A","Biscoitos e Torradas",6069410,"4481","Pipoca Lemon Pepper 50g",0.2,"Feito com milho para pipoca não transgênico integral, óleo de girassol, lemon pepper e sal marinho.","<h3>PIPOCA LEMON PEPPER MAIS PURA</h3>
<p>Feito com milho para pipoca não transgênico integral, óleo de girassol, lemon pepper e sal marinho.</p>
<p>Ingredientes: Milho para pipoca não transgênico integral, óleo de girassol, lemon pepper, sal marinho.</p>
<p>Sem glúten, sem lactose, integral, sem gordura trans, sem conservantes, sem ingredientes de origem animal, não transgênico.</p>","",False,10,0,True,0,0,11.9,10.9,0,0,10/05/2018,10/05/2019,False,True,"4481_pq.jpg","4481_md.jpg","4481_gr.jpg","124472,124473,124992,128479","87279","","Mais Pura","50g","","",5,,33,"Mais Pura",,0,0,,"","",0,0,"",False,False,0,0,0,"","","Comprar Pipoca Gourmet Pipoca Lemon Pepper 50g Mais pura","comprar-pipoca-gourmet-pipoca-lemon-pepper-50g-mais-pura","","Comprar Pipoca Gourmet Pipoca Lemon Pepper 50g Mais pura",""
"A","Biscoitos e Torradas",6069411,"4482","Pipoca Mascavo 150g",0.2,"Feito com milho para pipoca não transgênico integral, açúcar mascavo, glicose de milho, óleo de girassol, cremor de tártaro e emulsificante lecitina de girassol.","<h3>PIPOCA PURO MASCAVO MAIS PURA</h3>
<p>Feito com milho para pipoca não transgênico integral, açúcar mascavo, glicose de milho, óleo de girassol, cremor de tártaro e emulsificante lecitina de girassol.</p>
<p>Ingredientes: Milho para pipoca não transgênico integral, açúcar mascavo, glicose de milho, óleo de girassol, cremor de tártaro, emulsificante lecitina de girassol.</p>
<p>Sem glúten, sem lactose, integral, sem gordura trans, sem conservantes, sem ingredientes de origem animal, não transgênico.</p>","",False,10,0,True,0,0,11.9,10.9,0,0,10/05/2018,10/05/2019,False,True,"4482_pq.jpg","4482_md.jpg","4482_gr.jpg","128479,124992,124472,124473","87279","","Mais Pura","150g","","",5,,33,"Mais Pura",,0,0,,"","",0,0,"",False,False,0,0,0,"","","Comprar Pipoca Gourmet Pipoca Mascavo 150g Mais pura","comprar-pipoca-gourmet-pipoca-mascavo-150g-mais-pura","","Comprar Pipoca Gourmet Pipoca Mascavo 150g Mais pura",""
